index;Time;Latitude;Longitute;Height;Pm1.0;Pm2.5;Pm10;HCHO;Temperature;RH;aX;aY;aZ
;2021-11-18 15:14:07;;;;;;;;;;9.42597;2.92571;1.05584
;2021-11-18 15:14:07.040000;;;;;;;;;;9.42597;2.91614;1.06781
;2021-11-18 15:14:07.080000;;;;;;;;;;9.430760000000001;2.90656;1.08697
;2021-11-18 15:14:07.120000;;;;;;;;;;9.430760000000001;2.92571;1.08457
;2021-11-18 15:14:07.160000;;;;;;;;;;9.440339999999999;2.92571;1.075
;2021-11-18 15:14:07.200000;;;;;;;;;;9.430760000000001;2.92571;1.04627
;2021-11-18 15:14:07.240000;;;;;;;;;;9.414;2.93529;1.03669
;2021-11-18 15:14:07.280000;;;;;;;;;;9.42118;2.92571;1.04627
;2021-11-18 15:14:07.320000;;;;;;;;;;9.430760000000001;2.92332;1.06542
;2021-11-18 15:14:07.360000;;;;;;;;;;9.42597;2.9376900000000004;1.07021
;2021-11-18 15:14:07.400000;;;;;;;;;;9.42597;2.94008;1.06303
;2021-11-18 15:14:07.440000;;;;;;;;;;9.423580000000001;2.9281099999999998;1.05345
;2021-11-18 15:14:07.480000;;;;;;;;;;9.41879;2.92332;1.05105
;2021-11-18 15:14:07.520000;;;;;;;;;;9.40921;2.93529;1.03908
;2021-11-18 15:14:07.560000;;;;;;;;;;9.42118;2.92571;1.04866
;2021-11-18 15:14:07.600000;;;;;;;;;;9.43316;2.92332;1.06063
;2021-11-18 15:14:07.640000;;;;;;;;;;9.42837;2.9281099999999998;1.06781
;2021-11-18 15:14:07.680000;;;;;;;;;;9.42118;2.91614;1.06303
;2021-11-18 15:14:07.720000;;;;;;;;;;9.430760000000001;2.9305;1.05584
;2021-11-18 15:14:07.760000;;;;;;;;;;9.42118;2.9329;1.06063
;2021-11-18 15:14:07.800000;;;;;;;;;;9.430760000000001;2.9329;1.06542
;2021-11-18 15:14:07.840000;;;;;;;;;;9.42837;2.92571;1.05584
;2021-11-18 15:14:07.880000;;;;;;;;;;9.43555;2.91853;1.06063
;2021-11-18 15:14:07.920000;;;;;;;;;;9.41879;2.9281099999999998;1.07021
;2021-11-18 15:14:07.960000;;;;;;;;;;9.42837;2.92093;1.09176
